"Jahr","AlterLang","AlterSort","GeschlechtLang","GeschlechtSort","ErwerbstatusLang","ErwerbstatusSort","WgtFreq","LowerCLWgtFreq","UpperCLWgtFreq","RowPercent","RowLowerCL","RowUpperCL"
"2023/2024","15-24 Jahre",1,"Maenner",1,"Total",0,17700,15900,19400,100,_,_
"2023/2024","15-24 Jahre",1,"Maenner",1,"Vollzeiterwerbstätige (>= 90%)",1,3100,2300,3800,17.2927508191971,13.3646899498363,21.220811688558
"2023/2024","15-24 Jahre",1,"Maenner",1,"Teilzeiterwerbstätige (50-89%)",2,1100,600,1500,6.05369942541246,3.44902185156306,8.65837699926186
"2023/2024","15-24 Jahre",1,"Maenner",1,"Teilzeiterwerbstätige (< 50%)",3,2100,1500,2700,11.7503227743411,8.47801468700758,15.0226308616747
"2023/2024","15-24 Jahre",1,"Maenner",1,"Selbstständige",4,400,100,600,2.12793092373117,0.67255288929102,3.58330895817132
"2023/2024","15-24 Jahre",1,"Maenner",1,"Lehrlinge",5,2900,2300,3600,16.4686848323141,13.0206470347481,19.9167226298801
"2023/2024","15-24 Jahre",1,"Maenner",1,"Erwerbslose",6,600,200,900,3.16600817637809,1.39170667340629,4.9403096793499
"2023/2024","15-24 Jahre",1,"Maenner",1,"In Ausbildung",7,7000,5900,8100,39.584972411726,34.6793613363582,44.4905834870938
"2023/2024","15-24 Jahre",1,"Maenner",1,"Haushaltsführende Personen",8,,,,,,
"2023/2024","15-24 Jahre",1,"Maenner",1,"Rentner*innen",9,,,,,,
"2023/2024","15-24 Jahre",1,"Maenner",1,"Andere Nichterwerbspersonen",10,600,300,900,3.55563063689965,1.91215340660671,5.19910786719259
"2023/2024","15-24 Jahre",1,"Frauen",2,"Total",0,16300,14700,17800,100,_,_
"2023/2024","15-24 Jahre",1,"Frauen",2,"Vollzeiterwerbstätige (>= 90%)",1,2500,1900,3200,15.6147560487967,11.9328619699021,19.2966501276913
"2023/2024","15-24 Jahre",1,"Frauen",2,"Teilzeiterwerbstätige (50-89%)",2,1300,800,1800,8.06957122309552,5.17772338863426,10.9614190575567
"2023/2024","15-24 Jahre",1,"Frauen",2,"Teilzeiterwerbstätige (< 50%)",3,1900,1300,2500,11.6002913229807,8.27793855696754,14.9226440889939
"2023/2024","15-24 Jahre",1,"Frauen",2,"Selbstständige",4,300,100,500,1.79228964394594,0.57632014430512,3.00825914358677
"2023/2024","15-24 Jahre",1,"Frauen",2,"Lehrlinge",5,2500,1900,3100,15.5796179852763,12.1434540911552,19.0157818793975
"2023/2024","15-24 Jahre",1,"Frauen",2,"Erwerbslose",6,900,500,1300,5.4426513752398,3.1568071562179,7.7284955942617
"2023/2024","15-24 Jahre",1,"Frauen",2,"In Ausbildung",7,6400,5500,7300,39.302659766157,34.6209065860723,43.9844129462416
"2023/2024","15-24 Jahre",1,"Frauen",2,"Haushaltsführende Personen",8,100,0,200,0.57833194550625,0,1.38829715810544
"2023/2024","15-24 Jahre",1,"Frauen",2,"Rentner*innen",9,0,0,100,0.10548087443352,0,0.31229052153997
"2023/2024","15-24 Jahre",1,"Frauen",2,"Andere Nichterwerbspersonen",10,300,100,500,1.91434981456806,0.64532350166161,3.1833761274745
"2023/2024","25-39 Jahre",2,"Total",0,"Total",0,130200,126200,134100,100,_,_
"2023/2024","25-39 Jahre",2,"Total",0,"Vollzeiterwerbstätige (>= 90%)",1,74000,70800,77200,56.8304560064383,55.0489817103364,58.6119303025402
"2023/2024","25-39 Jahre",2,"Total",0,"Teilzeiterwerbstätige (50-89%)",2,28100,26100,30200,21.6234483028658,20.1642420488727,23.0826545568589
"2023/2024","25-39 Jahre",2,"Total",0,"Teilzeiterwerbstätige (< 50%)",3,6200,5200,7300,4.78609827396533,4.00955983862015,5.56263670931051
"2023/2024","25-39 Jahre",2,"Total",0,"Selbstständige",4,7900,6800,9000,6.07528301588599,5.23874359247674,6.91182243929525
"2023/2024","25-39 Jahre",2,"Total",0,"Lehrlinge",5,800,400,1200,0.61410547207208,0.2871418203243,0.94106912381985
"2023/2024","25-39 Jahre",2,"Total",0,"Erwerbslose",6,4900,3900,5900,3.76104222938656,3.02509051388085,4.49699394489228
"2023/2024","25-39 Jahre",2,"Total",0,"In Ausbildung",7,2200,1600,2900,1.70811448549517,1.2091795289343,2.20704944205603
"2023/2024","25-39 Jahre",2,"Total",0,"Haushaltsführende Personen",8,2200,1600,2800,1.70013520709206,1.25587718591997,2.14439322826416
"2023/2024","25-39 Jahre",2,"Total",0,"Rentner*innen",9,1000,400,1600,0.76226215161966,0.3313643744203,1.19315992881902
"2023/2024","25-39 Jahre",2,"Total",0,"Andere Nichterwerbspersonen",10,2800,2100,3500,2.13905485517889,1.58325059393454,2.69485911642325
"2023/2024","25-39 Jahre",2,"Maenner",1,"Total",0,66700,63500,69800,100,_,_
"2023/2024","25-39 Jahre",2,"Maenner",1,"Vollzeiterwerbstätige (>= 90%)",1,45300,42700,48000,68.0115832254946,65.5882663398065,70.4349001111826
"2023/2024","25-39 Jahre",2,"Maenner",1,"Teilzeiterwerbstätige (50-89%)",2,9500,8300,10800,14.3055198615713,12.5533783066407,16.0576614165018
"2023/2024","25-39 Jahre",2,"Maenner",1,"Teilzeiterwerbstätige (< 50%)",3,1800,1200,2500,2.77082082925663,1.82739087380777,3.71425078470549
"2023/2024","25-39 Jahre",2,"Maenner",1,"Selbstständige",4,4400,3600,5200,6.59684458533899,5.37462572923129,7.81906344144669
"2023/2024","25-39 Jahre",2,"Maenner",1,"Lehrlinge",5,100,0,300,0.2164089664326,0.00576620179371,0.42705173107148
"2023/2024","25-39 Jahre",2,"Maenner",1,"Erwerbslose",6,2100,1400,2800,3.20551216717752,2.18599167440485,4.22503265995019
"2023/2024","25-39 Jahre",2,"Maenner",1,"In Ausbildung",7,1100,700,1600,1.712194338981,1.02236901745657,2.40201966050544
"2023/2024","25-39 Jahre",2,"Maenner",1,"Haushaltsführende Personen",8,100,0,200,0.15977249815962,0,0.35333550701113
"2023/2024","25-39 Jahre",2,"Maenner",1,"Rentner*innen",9,700,200,1200,1.05181407529059,0.33211046105977,1.77151768952141
"2023/2024","25-39 Jahre",2,"Maenner",1,"Andere Nichterwerbspersonen",10,1300,800,1800,1.96952945229708,1.18135309947938,2.75770580511478
"2023/2024","25-39 Jahre",2,"Frauen",2,"Total",0,63500,60500,66400,100,_,_
"2023/2024","25-39 Jahre",2,"Frauen",2,"Vollzeiterwerbstätige (>= 90%)",1,28600,26600,30700,45.0914698939806,42.6026336555309,47.5803061324303
"2023/2024","25-39 Jahre",2,"Frauen",2,"Teilzeiterwerbstätige (50-89%)",2,18600,16900,20300,29.306489436492,27.020616752983,31.5923621200009
"2023/2024","25-39 Jahre",2,"Frauen",2,"Teilzeiterwerbstätige (< 50%)",3,4400,3600,5200,6.90192376031388,5.66006426790857,8.14378325271918
"2023/2024","25-39 Jahre",2,"Frauen",2,"Selbstständige",4,3500,2800,4200,5.52769922575028,4.39026055984494,6.66513789165562
"2023/2024","25-39 Jahre",2,"Frauen",2,"Lehrlinge",5,700,300,1100,1.03164421080659,0.40068563544868,1.66260278616449
"2023/2024","25-39 Jahre",2,"Frauen",2,"Erwerbslose",6,2800,2100,3400,4.34428929898526,3.28110242181893,5.40747617615159
"2023/2024","25-39 Jahre",2,"Frauen",2,"In Ausbildung",7,1100,600,1500,1.70383107627597,0.98166587800437,2.42599627454757
"2023/2024","25-39 Jahre",2,"Frauen",2,"Haushaltsführende Personen",8,2100,1500,2700,3.31735108291965,2.4366885862561,4.1980135795832
"2023/2024","25-39 Jahre",2,"Frauen",2,"Rentner*innen",9,300,0,600,0.45826364196891,0.00246382523197,0.91406345870585
"2023/2024","25-39 Jahre",2,"Frauen",2,"Andere Nichterwerbspersonen",10,1500,1000,2000,2.3170383725068,1.53380022633927,3.10027651867433
"2023/2024","40-54 Jahre",3,"Total",0,"Total",0,96000,92900,99200,100,_,_
"2023/2024","40-54 Jahre",3,"Total",0,"Vollzeiterwerbstätige (>= 90%)",1,43800,41500,46000,45.6021997344678,43.7208481243403,47.4835513445954
"2023/2024","40-54 Jahre",3,"Total",0,"Teilzeiterwerbstätige (50-89%)",2,23400,21700,25100,24.3748973022017,22.7802293283679,25.9695652760355
"2023/2024","40-54 Jahre",3,"Total",0,"Teilzeiterwerbstätige (< 50%)",3,5200,4300,6100,5.39811326566169,4.51031715680594,6.28590937451743
"2023/2024","40-54 Jahre",3,"Total",0,"Selbstständige",4,12400,11100,13700,12.9367480053716,11.6682829558653,14.2052130548779
"2023/2024","40-54 Jahre",3,"Total",0,"Lehrlinge",5,100,0,300,0.13285661062516,0,0.27263333627544
"2023/2024","40-54 Jahre",3,"Total",0,"Erwerbslose",6,3500,2800,4300,3.6773758549575,2.8885856287741,4.46616608114091
"2023/2024","40-54 Jahre",3,"Total",0,"In Ausbildung",7,500,100,800,0.48222691967259,0.14885572989687,0.81559810944831
"2023/2024","40-54 Jahre",3,"Total",0,"Haushaltsführende Personen",8,1900,1300,2400,1.96250362354583,1.38104052547035,2.54396672162131
"2023/2024","40-54 Jahre",3,"Total",0,"Rentner*innen",9,800,400,1200,0.8247368812711,0.38545721796982,1.26401654457238
"2023/2024","40-54 Jahre",3,"Total",0,"Andere Nichterwerbspersonen",10,4400,3500,5300,4.60834180222487,3.70905029290176,5.50763331154797
"2023/2024","40-54 Jahre",3,"Maenner",1,"Total",0,49800,47300,52300,100,_,_
"2023/2024","40-54 Jahre",3,"Maenner",1,"Vollzeiterwerbstätige (>= 90%)",1,29900,28000,31800,60.0664245517472,57.399401048546,62.7334480549485
"2023/2024","40-54 Jahre",3,"Maenner",1,"Teilzeiterwerbstätige (50-89%)",2,7400,6300,8400,14.7865989762537,12.8493537591571,16.7238441933502
"2023/2024","40-54 Jahre",3,"Maenner",1,"Teilzeiterwerbstätige (< 50%)",3,1200,700,1600,2.3246933363266,1.3635229852253,3.28586368742791
"2023/2024","40-54 Jahre",3,"Maenner",1,"Selbstständige",4,7200,6200,8100,14.3585387766487,12.504361444293,16.2127161090044
"2023/2024","40-54 Jahre",3,"Maenner",1,"Lehrlinge",5,0,0,100,0.04054196125376,0,0.12001274268733
"2023/2024","40-54 Jahre",3,"Maenner",1,"Erwerbslose",6,1600,1100,2100,3.22113197304739,2.18395391321469,4.25831003288008
"2023/2024","40-54 Jahre",3,"Maenner",1,"In Ausbildung",7,100,0,300,0.25211080632201,0.00069784679481,0.5035237658492
"2023/2024","40-54 Jahre",3,"Maenner",1,"Haushaltsführende Personen",8,200,0,400,0.43677041463825,0.07771936722438,0.79582146205213
"2023/2024","40-54 Jahre",3,"Maenner",1,"Rentner*innen",9,500,100,800,0.93830511984787,0.23317396379154,1.6434362759042
"2023/2024","40-54 Jahre",3,"Maenner",1,"Andere Nichterwerbspersonen",10,1800,1200,2400,3.57488408391438,2.38713684639779,4.76263132143096
"2023/2024","40-54 Jahre",3,"Frauen",2,"Total",0,46200,43900,48600,100,_,_
"2023/2024","40-54 Jahre",3,"Frauen",2,"Vollzeiterwerbstätige (>= 90%)",1,13900,12600,15200,30.0237933014238,27.5787955847093,32.4687910181383
"2023/2024","40-54 Jahre",3,"Frauen",2,"Teilzeiterwerbstätige (50-89%)",2,16000,14700,17400,34.7017838246271,32.2012151639797,37.2023524852745
"2023/2024","40-54 Jahre",3,"Frauen",2,"Teilzeiterwerbstätige (< 50%)",3,4000,3300,4800,8.70827923746003,7.19597789207159,10.2205805828484
"2023/2024","40-54 Jahre",3,"Frauen",2,"Selbstständige",4,5300,4400,6100,11.4054364572238,9.68954456219266,13.121328352255
"2023/2024","40-54 Jahre",3,"Frauen",2,"Lehrlinge",5,100,0,200,0.23228227261527,0,0.50954037784564
"2023/2024","40-54 Jahre",3,"Frauen",2,"Erwerbslose",6,1900,1400,2500,4.16876427810304,2.9712581923355,5.36627036387058
"2023/2024","40-54 Jahre",3,"Frauen",2,"In Ausbildung",7,300,0,600,0.73006891506838,0.09387313356134,1.36626469657541
"2023/2024","40-54 Jahre",3,"Frauen",2,"Haushaltsführende Personen",8,1700,1100,2200,3.60576431238413,2.47271804276845,4.73881058199982
"2023/2024","40-54 Jahre",3,"Frauen",2,"Rentner*innen",9,300,100,600,0.7024204626048,0.19731360760652,1.20752731760309
"2023/2024","40-54 Jahre",3,"Frauen",2,"Andere Nichterwerbspersonen",10,2600,2000,3300,5.72140693848949,4.36162233061091,7.08119154636806
"2023/2024","55-64 Jahre",4,"Total",0,"Total",0,47200,44800,49500,100,_,_
"2023/2024","55-64 Jahre",4,"Total",0,"Vollzeiterwerbstätige (>= 90%)",1,15000,13700,16300,31.7337835113731,29.3367939567981,34.130773065948
"2023/2024","55-64 Jahre",4,"Total",0,"Teilzeiterwerbstätige (50-89%)",2,10600,9500,11800,22.5426220578411,20.3443535664493,24.7408905492328
"2023/2024","55-64 Jahre",4,"Total",0,"Teilzeiterwerbstätige (< 50%)",3,2500,2000,3100,5.37817294420229,4.18398125438786,6.57236463401673
"2023/2024","55-64 Jahre",4,"Total",0,"Selbstständige",4,8100,7100,9100,17.2002041395647,15.2176758073875,19.182732471742
"2023/2024","55-64 Jahre",4,"Total",0,"Lehrlinge",5,,,,,,
"2023/2024","55-64 Jahre",4,"Total",0,"Erwerbslose",6,1000,600,1400,2.17370693261413,1.34768620147592,2.99972766375235
"2023/2024","55-64 Jahre",4,"Total",0,"In Ausbildung",7,0,0,100,0.08754305495842,0,0.25906388556052
"2023/2024","55-64 Jahre",4,"Total",0,"Haushaltsführende Personen",8,1000,600,1300,2.07923881559908,1.34934937599063,2.80912825520753
"2023/2024","55-64 Jahre",4,"Total",0,"Rentner*innen",9,5000,4200,5900,10.6640316546591,8.92809218688327,12.399971122435
"2023/2024","55-64 Jahre",4,"Total",0,"Andere Nichterwerbspersonen",10,3800,3000,4600,8.14069688918791,6.54003833926898,9.74135543910684
"2023/2024","55-64 Jahre",4,"Maenner",1,"Total",0,23700,22000,25500,100,_,_
"2023/2024","55-64 Jahre",4,"Maenner",1,"Vollzeiterwerbstätige (>= 90%)",1,9800,8700,10900,41.2218899391895,37.5524644294016,44.8913154489773
"2023/2024","55-64 Jahre",4,"Maenner",1,"Teilzeiterwerbstätige (50-89%)",2,3300,2700,3900,13.9035378139172,11.3619727340292,16.4451028938051
"2023/2024","55-64 Jahre",4,"Maenner",1,"Teilzeiterwerbstätige (< 50%)",3,700,400,1000,2.8869354379337,1.64471836244662,4.12915251342077
"2023/2024","55-64 Jahre",4,"Maenner",1,"Selbstständige",4,4800,4000,5600,20.0748584500696,17.0748169303987,23.0748999697404
"2023/2024","55-64 Jahre",4,"Maenner",1,"Lehrlinge",5,,,,,,
"2023/2024","55-64 Jahre",4,"Maenner",1,"Erwerbslose",6,500,200,800,2.14152524450266,1.05530412091236,3.22774636809296
"2023/2024","55-64 Jahre",4,"Maenner",1,"In Ausbildung",7,0,0,100,0.17399582365836,0,0.51473434595903
"2023/2024","55-64 Jahre",4,"Maenner",1,"Haushaltsführende Personen",8,100,0,300,0.55219806618351,0,1.11080576218628
"2023/2024","55-64 Jahre",4,"Maenner",1,"Rentner*innen",9,2300,1700,3000,9.88973166228482,7.3754424681391,12.4040208564305
"2023/2024","55-64 Jahre",4,"Maenner",1,"Andere Nichterwerbspersonen",10,2200,1600,2800,9.15532756226062,6.81586362462583,11.4947914998954
"2023/2024","55-64 Jahre",4,"Frauen",2,"Total",0,23400,21800,25100,100,_,_
"2023/2024","55-64 Jahre",4,"Frauen",2,"Vollzeiterwerbstätige (>= 90%)",1,5200,4400,5900,22.1260192378596,19.2285818191765,25.0234566565427
"2023/2024","55-64 Jahre",4,"Frauen",2,"Teilzeiterwerbstätige (50-89%)",2,7300,6400,8300,31.290656830228,27.8326637792232,34.7486498812328
"2023/2024","55-64 Jahre",4,"Frauen",2,"Teilzeiterwerbstätige (< 50%)",3,1900,1400,2300,7.90082832245492,5.87251718233681,9.92913946257302
"2023/2024","55-64 Jahre",4,"Frauen",2,"Selbstständige",4,3300,2700,4000,14.2892965529678,11.720952183056,16.8576409228795
"2023/2024","55-64 Jahre",4,"Frauen",2,"Lehrlinge",5,,,,,,
"2023/2024","55-64 Jahre",4,"Frauen",2,"Erwerbslose",6,500,200,800,2.20629447530782,0.95982871255433,3.45276023806132
"2023/2024","55-64 Jahre",4,"Frauen",2,"In Ausbildung",7,,,,,,
"2023/2024","55-64 Jahre",4,"Frauen",2,"Haushaltsführende Personen",8,800,500,1200,3.62553761273543,2.27836761039799,4.97270761507288
"2023/2024","55-64 Jahre",4,"Frauen",2,"Rentner*innen",9,2700,2100,3300,11.4480966164418,9.05243244794105,13.8437607849425
"2023/2024","55-64 Jahre",4,"Frauen",2,"Andere Nichterwerbspersonen",10,1700,1100,2200,7.11327035200451,4.93103984983153,9.29550085417749
"2023/2024","65 Jahre und älter",5,"Total",0,"Total",0,62100,58100,66100,100,_,_
"2023/2024","65 Jahre und älter",5,"Total",0,"Vollzeiterwerbstätige (>= 90%)",1,400,100,700,0.64628894689041,0.17316753544068,1.11941035834013
"2023/2024","65 Jahre und älter",5,"Total",0,"Teilzeiterwerbstätige (50-89%)",2,700,400,1000,1.09264663054112,0.62439428159438,1.56089897948785
"2023/2024","65 Jahre und älter",5,"Total",0,"Teilzeiterwerbstätige (< 50%)",3,2500,1800,3100,3.98681552743404,2.97068223797343,5.00294881689465
"2023/2024","65 Jahre und älter",5,"Total",0,"Selbstständige",4,3800,3100,4600,6.17422739879374,4.93854721480737,7.40990758278012
"2023/2024","65 Jahre und älter",5,"Total",0,"Lehrlinge",5,,,,,,
"2023/2024","65 Jahre und älter",5,"Total",0,"Erwerbslose",6,400,100,600,0.59268005645684,0.20739613688764,0.97796397602605
"2023/2024","65 Jahre und älter",5,"Total",0,"In Ausbildung",7,0,0,100,0.03377013506795,0,0.09998491983641
"2023/2024","65 Jahre und älter",5,"Total",0,"Haushaltsführende Personen",8,,,,,,
"2023/2024","65 Jahre und älter",5,"Total",0,"Rentner*innen",9,54300,50500,58200,87.4735713048158,85.7158860443093,89.2312565653224
"2023/2024","65 Jahre und älter",5,"Total",0,"Andere Nichterwerbspersonen",10,,,,,,
"2023/2024","65 Jahre und älter",5,"Maenner",1,"Total",0,27100,24400,29700,100,_,_
"2023/2024","65 Jahre und älter",5,"Maenner",1,"Vollzeiterwerbstätige (>= 90%)",1,300,100,600,1.2313861102094,0.19065842464183,2.27211379577697
"2023/2024","65 Jahre und älter",5,"Maenner",1,"Teilzeiterwerbstätige (50-89%)",2,500,300,800,2.02248386856597,1.02343577838922,3.02153195874272
"2023/2024","65 Jahre und älter",5,"Maenner",1,"Teilzeiterwerbstätige (< 50%)",3,1100,600,1500,3.92369163939862,2.33666394706736,5.51071933172989
"2023/2024","65 Jahre und älter",5,"Maenner",1,"Selbstständige",4,2600,2000,3300,9.74692245741816,7.440694658948,12.0531502558883
"2023/2024","65 Jahre und älter",5,"Maenner",1,"Lehrlinge",5,,,,,,
"2023/2024","65 Jahre und älter",5,"Maenner",1,"Erwerbslose",6,300,0,500,0.952303231208,0.16743336210311,1.73717310031288
"2023/2024","65 Jahre und älter",5,"Maenner",1,"In Ausbildung",7,0,0,100,0.07751635758191,0,0.22955006272939
"2023/2024","65 Jahre und älter",5,"Maenner",1,"Haushaltsführende Personen",8,,,,,,
"2023/2024","65 Jahre und älter",5,"Maenner",1,"Rentner*innen",9,22200,19700,24700,82.0456963356179,78.8672887705205,85.2241039007153
"2023/2024","65 Jahre und älter",5,"Maenner",1,"Andere Nichterwerbspersonen",10,,,,,,
"2023/2024","65 Jahre und älter",5,"Frauen",2,"Total",0,35000,32000,38100,100,_,_
"2023/2024","65 Jahre und älter",5,"Frauen",2,"Vollzeiterwerbstätige (>= 90%)",1,100,0,100,0.1946200004606,0,0.42646402212762
"2023/2024","65 Jahre und älter",5,"Frauen",2,"Teilzeiterwerbstätige (50-89%)",2,100,0,200,0.37485370317921,0.07025278716569,0.67945461919273
"2023/2024","65 Jahre und älter",5,"Frauen",2,"Teilzeiterwerbstätige (< 50%)",3,1400,1000,1900,4.03554435708991,2.71591493768545,5.35517377649438
"2023/2024","65 Jahre und älter",5,"Frauen",2,"Selbstständige",4,1200,800,1600,3.41626596228598,2.14690599269568,4.68562593187628
"2023/2024","65 Jahre und älter",5,"Frauen",2,"Lehrlinge",5,,,,,,
"2023/2024","65 Jahre und älter",5,"Frauen",2,"Erwerbslose",6,100,0,200,0.31506698527017,0.00172773488932,0.62840623565102
"2023/2024","65 Jahre und älter",5,"Frauen",2,"In Ausbildung",7,,,,,,
"2023/2024","65 Jahre und älter",5,"Frauen",2,"Haushaltsführende Personen",8,,,,,,
"2023/2024","65 Jahre und älter",5,"Frauen",2,"Rentner*innen",9,32100,29100,35100,91.6636489917141,89.77217730907,93.5551206743581
"2023/2024","65 Jahre und älter",5,"Frauen",2,"Andere Nichterwerbspersonen",10,,,,,,
